"iso2c","country","year","SP.POP.TOTL","NY.GDP.PCAP.KD","SP.DYN.LE00.IN","SP.DYN.IMRT.IN","ST.INT.DPRT","ST.INT.ARVL","SH.MED.PHYS.ZS","SH.MED.NUMW.P3","SH.MED.BEDS.ZS","IQ.CPA.PROT.XQ","IQ.CPA.PADM.XQ","SI.POV.GINI","SH.DTH.COMM.ZS","SH.MED.CMHW.P3","SH.XPD.CHEX.PP.CD","SH.STA.HYGN.ZS","SP.POP.65UP.TO.ZS","SP.URB.TOTL.IN.ZS","EN.POP.SLUM.UR.ZS","per_si_allsi.cov_pop_tot","iso3c","region","capital","longitude","latitude","income","lending"
"SI","Slovenia",2006,2006868,23130.3839426918,78.0865853658537,3.3,2680000,1617000,2.424,7.813,4.8,NA,NA,24.4,NA,NA,2013.59802246094,NA,15.7716374604855,51.758,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2007,2018122,24606.9329558709,78.5609756097561,3.1,2496000,1751000,NA,NA,4.7,NA,NA,24.4,NA,NA,2076.87255859375,NA,16.0241099180068,51.983,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2012,2057159,22989.9302725202,80.1243902439024,2.4,2474000,2377000,2.5374,8.2634,4.5,NA,NA,25.6,NA,NA,2533.16040039063,NA,17.105747190113,53.108,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2009,2039669,23299.204840187,78.9707317073171,2.8,2586000,1824000,NA,NA,4.6,NA,NA,24.8,NA,NA,2360.88232421875,NA,16.4787265636217,52.433,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2010,2048583,23509.5433941493,79.4219512195122,2.6,2874000,2049000,2.4345,8.2491,4.6,NA,NA,24.9,3.8,NA,2385.060546875,NA,16.6889749463745,52.658,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2011,2052843,23662.8313902027,79.9707317073171,2.5,2722000,2236000,2.4939,8.3832,4.6,NA,NA,24.9,NA,NA,2472.89672851563,NA,16.9008042268098,52.883,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2016,2065042,24551.9340360209,81.1756097560976,1.9,2853000,3397000,2.9953,9.68,NA,NA,NA,24.8,5,NA,2815.52221679688,NA,18.4807709923296,54.02,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2013,2059953,22722.4373913423,80.3219512195122,2.2,2612000,2502000,2.6214,8.4125,4.6,NA,NA,26.2,NA,NA,2621.22412109375,NA,17.3364968421461,53.332,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2014,2061980,23328.4750740072,81.0780487804878,2.1,2642000,2675000,2.7582,8.6581,NA,NA,NA,25.7,NA,NA,2625.70190429688,NA,17.6320733179588,53.557,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2015,2063531,23826.1316453096,80.7756097560976,2,2867000,3022000,2.8099,8.809,NA,NA,NA,25.4,4.7,NA,2689.42016601563,NA,18.0132860241821,53.781,NA,NA,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SK","Slovak Republic",1960,4068095,NA,69.9236585365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77609320868987,33.464,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1998,5390516,10209.2342340607,72.5512195121951,8.9,NA,896000,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,11.1390863154914,56.355,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1999,5396020,10188.0184688499,72.9024390243902,8.5,NA,975000,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,11.2346573767977,56.294,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2000,5388720,10320.8269911221,73.0512195121951,8.2,NA,1053000,3.2,NA,7.8,NA,NA,NA,4.2,NA,602.223327636719,NA,11.2915942718297,56.233,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1961,4191667,NA,70.2508536585366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97054695114831,33.953,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1962,4238188,NA,70.4722926829268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18889768792045,34.714,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1963,4282017,NA,70.5949268292683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.42584069544762,35.483,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1964,4327341,NA,70.6327804878049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67466666543877,36.26,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1965,4370983,NA,70.6033658536585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.932492473968,37.043,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1966,4411666,NA,70.525243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18986443589648,37.833,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1967,4449367,NA,70.4185365853659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44807858740488,38.63,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1968,4483915,NA,70.3068292682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.70606036779646,39.435,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1969,4518607,NA,70.2057073170732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95403777542593,40.243,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1970,4538223,NA,70.134243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18344572986804,41.057,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1971,4557449,NA,70.0994878048781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39731351092751,42.009,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1972,4596622,NA,70.0989268292683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56575316557301,43.064,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1973,4641445,NA,70.1250731707317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.70508318881887,44.122,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1974,4689623,NA,70.1759024390244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8427879475719,45.187,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1975,4739105,NA,70.2448780487805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99175177904868,46.257,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1976,4789507,NA,70.3224634146341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1595233895373,47.331,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1977,4840501,NA,70.3986097560976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3488987216272,48.405,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1978,4890125,NA,70.465243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5084595739682,49.482,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1979,4938973,NA,70.5199024390244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5636994152415,50.56,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1980,4979815,NA,70.4085365853659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4842546056612,51.638,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1981,5016105,NA,70.6292682926829,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3103006129623,52.31,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1982,5055099,NA,70.6890243902439,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0122391301349,52.777,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1983,5091971,NA,70.4790243902439,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67552505008333,53.244,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1984,5127097,NA,70.7509756097561,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.41908661196628,53.711,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1985,5161768,NA,70.7346341463415,15.8,NA,NA,NA,NA,8.95471,NA,NA,NA,NA,NA,NA,NA,9.30628602085856,54.176,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1986,5193838,NA,71.0212195121951,15.1,NA,NA,NA,NA,8.94222,NA,NA,NA,NA,NA,NA,NA,9.40701221683898,54.641,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1987,5222840,NA,71.0887804878049,14.4,NA,NA,NA,NA,8.95051,NA,NA,NA,NA,NA,NA,NA,9.60785324175918,55.105,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1988,5250596,NA,71.2078048780488,13.8,NA,NA,NA,NA,8.81316,NA,NA,NA,NA,NA,NA,NA,9.85706429170204,55.568,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1989,5275942,NA,71.0263414634146,13.2,NA,NA,NA,NA,8.81631,NA,NA,NA,NA,NA,NA,NA,10.0798890560575,56.03,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1990,5299187,NA,70.9326829268293,12.6,NA,NA,NA,NA,7.4482002258,NA,NA,NA,NA,NA,NA,NA,10.2364698643498,56.491,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1991,5303294,NA,70.8829268292683,12.1,NA,NA,NA,NA,7.5778999329,NA,NA,NA,NA,NA,NA,NA,10.4075634248625,56.78,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1992,5305016,7704.67810405333,71.7951219512195,11.6,NA,NA,NA,NA,7.5609002113,NA,NA,20.2,NA,NA,NA,NA,10.5224719006244,56.719,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1993,5325305,7821.25690517602,72.4487804878049,11.1,NA,NA,NA,NA,7.8740000725,NA,NA,NA,NA,NA,NA,NA,10.5990334405917,56.659,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1994,5346331,8273.93921976091,72.3,10.6,NA,NA,NA,NA,7.0992999077,NA,NA,NA,NA,NA,NA,NA,10.662298877323,56.598,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1995,5361999,8731.83688201675,72.2536585365854,10.1,NA,903000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7267643573492,56.537,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1996,5373361,9290.1895816263,72.6536585365854,9.7,NA,951000,NA,NA,8.3000001907,NA,NA,26.3,NA,NA,NA,NA,10.8716814849535,56.476,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",1997,5383291,9822.55891291975,72.7048780487805,9.3,NA,814000,NA,NA,8.1000003815,NA,NA,NA,NA,NA,NA,NA,11.0125493303537,56.416,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2011,5398384,17184.2639708886,75.9585365853659,5.6,3285000,1460000,NA,6.6023,6.1,NA,NA,26.5,NA,NA,1918.63598632813,NA,12.716102997687,54.42,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2012,5407579,17480.2711778287,76.109756097561,5.5,2689000,1528000,NA,6.4625,5.9,NA,NA,26.1,NA,NA,2035.44787597656,NA,12.996166680425,54.28,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2013,5413393,17578.6368238987,76.4121951219512,5.3,2129000,1670000,3.3833,6.3921,5.8,NA,NA,28.1,NA,0.018,2101.07177734375,NA,13.303183027542,54.14,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2001,5378867,10676.1655266376,73.4024390243903,7.9,NA,1219000,3.1,NA,7.7,NA,NA,NA,NA,NA,660.645324707031,NA,11.4040539319318,56.163,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2002,5376912,11161.657778909,73.6048780487805,7.6,NA,1399000,3.1,NA,7.6,NA,NA,NA,NA,NA,733.154663085938,NA,11.4766110839718,56.013,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2003,5373374,11783.2000301695,73.6048780487805,7.3,NA,1387000,3.179,NA,7.2,NA,NA,NA,NA,NA,771.586608886719,NA,11.5262432141432,55.863,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2004,5372280,12407.7472345556,73.9585365853659,7.1,NA,1401000,3.12,NA,6.9,NA,NA,27.1,NA,NA,969.396423339844,NA,11.5756438702221,55.713,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2005,5372807,13228.2719665625,73.9048780487805,6.8,2987000,1515000,NA,6.62,6.8,NA,NA,29.3,NA,NA,1096.3447265625,NA,11.6376793098971,55.563,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2006,5373054,14351.1127591383,74.2048780487805,6.6,3149000,1612000,NA,NA,6.7,NA,NA,25.8,NA,NA,1294.44189453125,NA,11.7743193558862,55.412,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2007,5374622,15900.9889660636,74.2073170731707,6.4,3603000,1685000,3.005,NA,6.8,NA,NA,24.7,NA,NA,1522.140625,NA,11.9217766081117,55.261,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2008,5379233,16773.0610731439,74.7048780487805,6.2,3683000,1767000,NA,6.58,6.6,NA,NA,26,NA,NA,1651.42529296875,NA,12.0821851286011,55.111,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2009,5386406,15836.8834450415,74.909756097561,6,3230000,1298000,3.2955,6.3838,6.5,NA,NA,27.2,NA,NA,1836.14001464844,NA,12.2575494528668,54.96,NA,49.7154774112668,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2010,5391428,16727.2913264619,75.1121951219512,5.8,2692000,1327000,NA,6.7526,6.4,NA,NA,27.3,5,NA,1947.70617675781,NA,12.4523388253859,54.685,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2015,5423801,18897.1028871849,76.5634146341463,5,2777000,1721000,3.4414,6.0052,5.8,NA,NA,26.5,4.7,NA,2033.7666015625,NA,14.0470684896325,53.889,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2016,5430798,19273.5120318846,77.1658536585366,4.9,3095000,2027000,2.4643,9.1727,NA,NA,NA,25.2,4.8,NA,2193.91088867188,NA,14.5481176691744,53.806,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2017,5439232,19828.7731965611,77.1658536585366,4.8,3870000,2162000,NA,NA,NA,NA,NA,NA,NA,NA,2184.20288085938,NA,15.0810220451917,53.751,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2014,5418649,18044.9569543293,76.8121951219512,5.2,2406000,1475000,NA,6.3974,NA,NA,NA,26.1,NA,NA,1999.39172363281,NA,13.6510571483253,54,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2018,5446771,20599.1468427086,77.1658536585366,4.6,NA,2256000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.629246504777,53.726,NA,NA,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SL","Sierra Leone",1979,3313504,472.715604208588,39.936,168.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89995002269501,29.394,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1980,3388495,484.64319012375,40.194,166.7,NA,NA,0.058,NA,1.21449995040894,NA,NA,NA,NA,NA,NA,NA,3.86988913957376,29.819,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1981,3464106,487.724730171172,40.386,165,NA,NA,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86893472659324,30.248,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1960,2317636,372.71475561519,31.566,222.1,NA,NA,0.047,NA,0.772869229316711,NA,NA,NA,NA,NA,NA,NA,3.69389326020134,17.352,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1961,2352363,373.855550149451,31.925,219.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74415003126643,17.903,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1962,2388769,384.875734844287,32.302,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78659468537979,18.467,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1963,2426857,385.274473287672,32.705,212.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82024981282375,19.06,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1964,2466667,404.397285782641,33.134,209.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84449948047304,19.712,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1965,2508219,426.25323336742,33.59,206.3,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8591925186756,20.379,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1966,2551578,426.13307471727,34.072,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8921404715043,21.064,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1967,2596805,418.863284737834,34.572,199.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91585043928982,21.765,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1968,2644020,419.693160546123,35.08,196.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93018963547931,22.484,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1969,2693348,447.131986679933,35.59,193.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93473104849429,23.218,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1970,2744891,476.55702688499,36.098,190.5,NA,NA,0.056,NA,0.925499975681305,NA,NA,NA,NA,NA,NA,NA,3.92977353199089,23.969,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1971,2798724,483.589895610355,36.599,187.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94965705800215,24.737,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1972,2854872,478.346747126768,37.092,184.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95863632415043,25.522,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1973,2913344,479.323943981,37.572,182.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95744546473056,26.321,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1974,2974104,485.964304752679,38.032,179.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94680212931357,27.137,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1975,3037154,483.819295618766,38.468,177.2,NA,NA,0.054,NA,0.906899988651276,NA,NA,NA,NA,NA,NA,NA,3.92745972051467,27.729,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1976,3102592,471.487504767157,38.881,174.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93490346136392,28.14,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1977,3170508,461.603045855152,39.268,172.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93261899985744,28.554,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1978,3240839,462.45222597484,39.623,170.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92095997363646,28.972,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1992,4347724,342.000425743454,37.717,154.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62088301833327,33.72,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1993,4328957,348.204418797141,37.384,154.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58892453771197,33.955,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1994,4309775,342.943152620003,37.158,153.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53505693452674,34.192,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1982,3540170,500.066201981117,40.504,163.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85648146840406,30.68,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1983,3619847,478.775225030222,40.545,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83402944931098,31.115,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1984,3707510,486.587805536947,40.506,160.8,NA,NA,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8026869785921,31.555,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1985,3805311,448.901817432905,40.377,159.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76289874861739,31.997,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1986,3916685,441.527800521399,40.147,158.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7503909556168,32.325,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1987,4038144,459.215291489138,39.827,157.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72859412641055,32.555,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1988,4156634,414.539155692392,39.439,156.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69811246311318,32.787,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",1989,4254444,407.965432843083,39.009,156.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66170056533827,33.019,NA,NA,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
